loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url,Service options,Health & safety,Highlights,Popular for,Offerings,Dining options,Amenities,Atmosphere,Payments
"Kings Cafe, 2100 Martin Luther King Jr Ave SE #2100, Washington, DC 20020","https://www.google.com/maps/place/Kings+Cafe/@38.8653463,-76.9893893,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b711e92c99b3:0x5396305554910f18!8m2!3d38.8653404!4d-76.9893734",38.8653404,-76.9893734,Kings Cafe,"2100 Martin Luther King Jr Ave SE #2100, Washington, DC 20020 ","V286+46 Washington, District of Columbia",Diner,31,4.0,,,,"Tuesday, 7AM to 2PM; Wednesday, 7AM to 2PM; Thursday, 7AM to 2PM; Friday, 7AM to 2PM; Saturday, 8AM to 1PM; Sunday, Closed; Monday, 7AM to 2PM.",(202) 889-0333,https://lh5.googleusercontent.com/p/AF1QipPeBfH9mTxuKM3PtL6Lg3PzuyWi3KMM68Yj3ZlI=w408-h725-k-no,"['Offers takeout', 'No delivery']","['Mask required', 'Staff wear masks', 'Staff get temperature checks']",['Serves great coffee'],"['Popular for breakfast', 'Popular for lunch', 'Good for solo dining']","['Serves coffee', 'Serves comfort food', 'Quick bite']",['Serves dessert'],['Good for kids'],['Casual'],['Accepts NFC mobile payments']
