loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url,Service options,Popular for,Offerings,Dining options,Amenities,Atmosphere
"Lee's Brunch, 2221 Minnesota Ave SE, Washington, DC 20020","https://www.google.com/maps/place/Lee's+Brunch/@38.8716526,-76.9738087,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b9ae459a1383:0x13a9022fd6f44687!8m2!3d38.8717171!4d-76.9738614",38.8717171,-76.9738614,Lee's Brunch,"2221 Minnesota Ave SE, Washington, DC 20020 ","V2CG+MF Washington, District of Columbia",Brunch restaurant,110,4.3,,,,"Tuesday, 6:30AM to 4PM; Wednesday, 6:30AM to 4PM; Thursday, 6:30AM to 4PM; Friday, 6:30AM to 4PM; Saturday, 6:30AM to 4PM; Sunday, Closed; Monday, 6:30AM to 4PM.",(202) 582-2285,https://lh5.googleusercontent.com/p/AF1QipPiTotQJJkL51rebpJxdCYMGmBD-wDZmw0RmKBA=w408-h306-k-no,"['Offers takeout', 'No delivery', 'No dine-in']","['Popular for breakfast', 'Good for solo dining']","['Serves coffee', 'Serves comfort food', 'Quick bite']",['Serves dessert'],['Good for kids'],['Casual']
