loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url
"Washington View Apartments, 2629 Douglass Rd SE, Washington, DC 20020","https://www.google.com/maps/place/Washington+View+Apartments/@38.8572689,-76.989251,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b9eb03edfa83:0xb72259c1fc22a92d!8m2!3d38.8572689!4d-76.989251",38.8572689,-76.989251,Washington View Apartments,"2629 Douglass Rd SE, Washington, DC 20020 ","V246+W7 Washington, District of Columbia",Apartment building,78,3.6,,,washingtonviewapartments.com,"Tuesday, 8AM to 5PM; Wednesday, 8AM to 5PM; Thursday, 8AM to 5PM; Friday, 8AM to 5PM; Saturday, 10AM to 2PM; Sunday, Closed; Monday, 8AM to 5PM.",(202) 678-6467,https://lh5.googleusercontent.com/p/AF1QipOhnnl5ajU-h51bnmTU_-MTHE01jXSSV6RRf4sI=w408-h306-k-no
