loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url
"WC Smith - Ridgecrest Village, 2000 Ridgecrest Ct SE, Washington, DC 20020","https://www.google.com/maps/place/WC+Smith+-+Ridgecrest+Village/@38.8478132,-76.9750336,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b98548fffb91:0xe4e2ca7509e25d58!8m2!3d38.8478171!4d-76.975036",38.8478171,-76.975036,WC Smith - Ridgecrest Village,"2000 Ridgecrest Ct SE, Washington, DC 20020 ","R2XF+4X Washington, District of Columbia",Apartment building,,,,,wcsmith.com,"Tuesday, 9AM to 5PM; Wednesday, 9AM to 5PM; Thursday, 9AM to 5PM; Friday, 9AM to 3PM; Saturday, Closed; Sunday, Closed; Monday, 9AM to 5PM.",(202) 889-1661,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lru5ws5kSt9Z4eBZZoQxpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.7983&pitch=0&thumbfov=100
