loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url
"M L King Ave & Atlantic St, Washington, DC 20032","https://www.google.com/maps/place/M+L+King+Ave+%26+Atlantic+St/@38.831406,-77.010326,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7ba08000e57f3:0x1c41d3dd9a653c40!8m2!3d38.831406!4d-77.010326",38.831406,-77.010326,M L King Ave & Atlantic St,"Washington, DC 20032 ","RXJQ+HV Washington, District of Columbia",Bus stop,,,,,,"Tuesday, 9AM to 4PM; Wednesday, 9AM to 4PM; Thursday, 9AM to 4PM; Friday, 9AM to 4PM; Saturday, Closed; Sunday, Closed; Monday, 9AM to 4PM.",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8G534KjcLzAtBsVYnqhWiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.6044&pitch=0&thumbfov=100
