loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url
"Jasmine's Hair Gallery, 2202 Martin Luther King Jr Ave SE, Washington, DC 20020","https://www.google.com/maps/place/Jasmine's+Hair+Gallery/@38.8647082,-76.9896651,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b9c0d16c10c5:0x6991203eba436cd0!8m2!3d38.8647276!4d-76.9897096",38.8647276,-76.9897096,Jasmine's Hair Gallery,"2202 Martin Luther King Jr Ave SE, Washington, DC 20020 ","V276+V4 Washington, District of Columbia",Beauty salon,89,4.5,,,,"Tuesday, 9AM to 7PM; Wednesday, 9AM to 7PM; Thursday, 9AM to 7PM; Friday, 9AM to 7PM; Saturday, 7AM to 6PM; Sunday, 9AM to 7PM; Monday, 9AM to 5PM.",(202) 678-7095,https://lh5.googleusercontent.com/p/AF1QipPUhD-KGx8wNgizR_MMu44zBTu6WMMBFAkyTLEN=w426-h240-k-no
