loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url,Service options,Health & safety,Popular for,Offerings,Atmosphere,Planning,Payments
"Hong Kong Delite Carry Out, 3123 Martin Luther King Jr Ave SE, Washington, DC 20032","https://www.google.com/maps/place/Hong+Kong+Delite+Carry+Out/@38.8434074,-77.0001246,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b9f8334ba047:0xf7751d64cade8a6!8m2!3d38.8433304!4d-77.0000599",38.8433304,-77.0000599,Hong Kong Delite Carry Out,"3123 Martin Luther King Jr Ave SE, Washington, DC 20032 ","RXVX+9X Washington, District of Columbia",Chinese restaurant,247,3.7,,Inexpensive,runinout.com,"Tuesday, 11AM to 11PM; Wednesday, 11AM to 11PM; Thursday, 11AM to 11PM; Friday, 11AM to 12AM; Saturday, 11AM to 12AM; Sunday, 12 to 11PM; Monday, 11AM to 11PM.",(202) 562-7047,https://lh5.googleusercontent.com/p/AF1QipOZBYCm81vst4SlErdaadiuGnK6K7HyCB03xewN=w408-h306-k-no,"['Offers takeout', 'No delivery', 'No dine-in']",['Mask required'],"['Popular for lunch', 'Popular for dinner']","['Serves comfort food', 'Serves late-night food', 'Quick bite']",['Casual'],['Usually has a wait'],['Cash-only']
