loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url
"Motor Club Of America/TVC Marketing, 2201 Hunter Pl SE suite 204, Washington, DC 20020","https://www.google.com/maps/place/Motor+Club+Of+America%2FTVC+Marketing/@38.8579539,-76.986587,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b9953a0fede7:0x7210f0542945f1a2!8m2!3d38.8579539!4d-76.986587",38.8579539,-76.986587,Motor Club Of America/TVC Marketing,"2201 Hunter Pl SE suite 204, Washington, DC 20020 ","V257+59 Washington, District of Columbia",Business development service,1,5.0,,,,"Tuesday, Open 24 hours; Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours.",(202) 413-6512,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2oXM1IR_RFqRgDVNjsnAEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.81567&pitch=0&thumbfov=100
