loc searched,loc_url,lat,lon,name_only,address_only,pulse_address,loc_type,num_reviews,avg_review,temp_perm_closed,price_level,website,hours,phone_number,img_url
"Hillside Terrace, 1823 23rd St SE, Washington, DC 20020","https://www.google.com/maps/place/Hillside+Terrace/@38.8669673,-76.9733205,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b9a59dc65073:0x9ad35291fc52fd3f!8m2!3d38.8669673!4d-76.9733205",38.8669673,-76.9733205,Hillside Terrace,"1823 23rd St SE, Washington, DC 20020 ","V28G+QM Washington, District of Columbia",Apartment building,8,2.1,,,hillsideterracedc.com,"Tuesday, 8AM to 5PM; Wednesday, 8AM to 5PM; Thursday, 8AM to 5PM; Friday, 8AM to 5PM; Saturday, Closed; Sunday, Closed; Monday, 8AM to 5PM.",(202) 575-2575,https://lh5.googleusercontent.com/p/AF1QipMfJTABv_Y_ldh18j79SrERPC_GGWWArQNG0d_d=w434-h240-k-no
